Región / CUT Comuna ; Nombre Comuna / ACT;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
;Actividades de provisión de alimentos y bebidas;73.334;22.632;27.097;36.611;35.414;43.453;44.867;51.151;59.551;55.452;1.946.210;77.511;87.916;168.701;164.806;106.142;139.548;187.083;200.283;;-69,10%;19,70%;35,10%;-3,30%;22,70%;3,30%;14,00%;16,40%;-6,90%;3409,70%;-96,00%;13,40%;91,90%;-2,30%;-35,60%;31,50%;34,10%;7,10%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;561;0;39;0;0;0;0;2.001;1.863;3.365;4.935;7.593;12.541;12.760;9.987;8.047;15.144;8.298;4.421;;-100,00%;;-100,00%;;;;;-6,90%;80,60%;46,70%;53,80%;65,20%;1,70%;-21,70%;-19,40%;88,20%;-45,20%;-46,70%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;*;*;*;31.226;24.226;17.303;13.450;19.880;76.647;23.023;15.106;11.970;;;;;;;;;;;;-22,40%;-28,60%;-22,30%;47,80%;285,60%;-70,00%;-34,40%;-20,80%
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;*;*;0;0;*;0;0;0;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;*;*;*;*;*;*;*;0;*;*;*;*;*;*;*;*;0;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;*;*;*;9.342;9.591;575;756;*;0;;;;;;;;;;;;;;;2,70%;-94,00%;31,50%;;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;*;*;*;*;*;*;1.130;*;1.681;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;*;*;*;*;0;39.021;34.588;106.721;102.542;266.609;113.760;171.311;197.307;;;;;;;;;;;;;-11,40%;208,60%;-3,90%;160,00%;-57,30%;50,60%;15,20%
7106;Pelarco;864;0;0;1.941;1.925;2.322;0;0;0;0;6.068;6.488;9.809;25.685;34.428;24.519;34.334;32.856;38.751;;-100,00%;;;-0,80%;20,70%;-100,00%;;;;;6,90%;51,20%;161,90%;34,00%;-28,80%;40,00%;-4,30%;17,90%
;Alojamiento turístico;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;864;*;*;1.941;1.925;2.322;*;0;0;0;1.768;1.430;2.471;8.346;6.471;2.658;9.846;12.958;13.647;;;;;-0,80%;20,70%;;;;;;-19,10%;72,90%;237,70%;-22,50%;-58,90%;270,40%;31,60%;5,30%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;*;*;*;*;*;*;*;0;0;4.300;5.058;7.337;17.339;27.957;21.860;24.488;19.898;25.104;;;;;;;;;;;;17,60%;45,10%;136,30%;61,20%;-21,80%;12,00%;-18,70%;26,20%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;0;*;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;*;*;*;*;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;*;*;*;*;*;0;0;0;*;*;0;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;0;*;0;0;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
7107;Pencahue;3.553;4.466;4.140;5.058;7.563;0;0;0;10.945;12.380;3.171;17.661;16.933;14.525;16.369;22.402;15.141;12.596;11.722;;25,70%;-7,30%;22,20%;49,50%;-100,00%;;;;13,10%;-74,40%;457,00%;-4,10%;-14,20%;12,70%;36,90%;-32,40%;-16,80%;-6,90%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;3.553;4.466;4.140;5.058;7.563;0;0;0;10.945;9.201;0;13.370;13.146;10.464;10.776;18.972;10.885;8.632;8.411;;25,70%;-7,30%;22,20%;49,50%;-100,00%;;;;-15,90%;-100,00%;;-1,70%;-20,40%;3,00%;76,10%;-42,60%;-20,70%;-2,60%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;*;*;*;*;*;*;0;0;3.179;3.171;4.291;3.787;4.061;5.593;3.429;4.256;3.964;3.311;;;;;;;;;;;-0,30%;35,30%;-11,70%;7,20%;37,70%;-38,70%;24,10%;-6,90%;-16,50%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;0;0;0;*;0;*;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;0;0;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
7108;Río Claro;1.872;2.276;2.464;3.089;2.742;3.620;3.546;1.883;5.946;7.519;16.204;14.559;21.631;44.085;47.488;92.917;149.353;301.202;218.614;;21,60%;8,20%;25,40%;-11,30%;32,00%;-2,00%;-46,90%;215,70%;26,50%;115,50%;-10,20%;48,60%;103,80%;7,70%;95,70%;60,70%;101,70%;-27,40%
;Alojamiento turístico;*;0;*;*;0;0;*;*;*;*;*;*;*;8.785;8.268;4.501;0;0;0;;;;;;;;;;;;;;;-5,90%;-45,60%;-100,00%;;
;Actividades de provisión de alimentos y bebidas;1.872;2.276;2.464;3.089;2.742;3.620;3.546;1.883;2.358;3.154;6.705;6.213;7.890;9.556;14.227;11.279;20.824;29.218;32.136;;21,60%;8,20%;25,40%;-11,30%;32,00%;-2,00%;-46,90%;25,20%;33,80%;112,60%;-7,30%;27,00%;21,10%;48,90%;-20,70%;84,60%;40,30%;10,00%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;0;0;0;0;0;0;0;0;3.588;4.365;9.499;8.346;13.741;25.744;24.992;14.046;13.218;20.401;14.155;;;;;;;;;;21,70%;117,60%;-12,10%;64,60%;87,30%;-2,90%;-43,80%;-5,90%;54,30%;-30,60%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;0;0;0;0;0;0;0;0;0;0;*;*;*;*;0;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;0;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;*;*;*;*;*;*;*;*;0;63.091;115.311;251.583;172.322;;;;;;;;;;;;;;;;;82,80%;118,20%;-31,50%
7109;San Clemente;18.351;17.713;18.962;20.702;21.086;28.229;32.960;43.191;40.003;49.985;176.312;169.535;302.385;236.300;206.756;160.286;267.646;176.582;153.200;;-3,50%;7,10%;9,20%;1,90%;33,90%;16,80%;31,00%;-7,40%;25,00%;252,70%;-3,80%;78,40%;-21,90%;-12,50%;-22,50%;67,00%;-34,00%;-13,20%
;Alojamiento turístico;*;*;0;0;0;0;0;0;0;5.305;16.497;24.445;20.622;15.867;24.156;13.000;9.087;11.605;17.007;;;;;;;;;;;211,00%;48,20%;-15,60%;-23,10%;52,20%;-46,20%;-30,10%;27,70%;46,50%
;Actividades de provisión de alimentos y bebidas;12.621;13.194;13.780;15.577;15.636;20.529;18.491;19.424;25.483;23.313;57.620;72.137;67.864;74.624;70.854;38.797;64.896;62.735;62.911;;4,50%;4,40%;13,00%;0,40%;31,30%;-9,90%;5,00%;31,20%;-8,50%;147,20%;25,20%;-5,90%;10,00%;-5,10%;-45,20%;67,30%;-3,30%;0,30%
;Transporte de pasajeros por ferrocarril;0;0;*;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;5.730;4.519;5.183;5.125;5.450;7.700;14.470;23.768;14.520;19.980;34.768;48.172;46.417;72.889;62.284;61.601;57.912;64.617;46.490;;-21,10%;14,70%;-1,10%;6,30%;41,30%;87,90%;64,30%;-38,90%;37,60%;74,00%;38,60%;-3,60%;57,00%;-14,50%;-1,10%;-6,00%;11,60%;-28,10%
;Transporte de pasajeros por agua;0;0;0;*;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;*;*;*;19.873;23.779;22.603;20.018;23.826;7.371;17.188;5.721;9.712;;;;;;;;;;;;19,70%;-4,90%;-11,40%;19,00%;-69,10%;133,20%;-66,70%;69,80%
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;*;*;*;*;*;*;0;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;0;*;*;*;0;0;0;*;*;*;*;0;0;4.848;3.412;0;0;0;0;;;;;;;;;;;;;;;-29,60%;-100,00%;;;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;1.030;2.136;2.391;;;;;;;;;;;;;;;;;;107,50%;11,90%
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;0;*;*;*;*;1.388;47.553;1.002;144.878;48.055;22.224;39.517;117.533;29.767;14.690;;;;;;;;;;;3326,50%;-97,90%;14364,70%;-66,80%;-53,80%;77,80%;197,40%;-74,70%;-50,60%
7110;San Rafael;0;0;0;0;0;0;0;0;2.386;1.700;9.245;10.010;15.363;11.665;10.044;11.956;22.050;13.876;27.602;;;;;;;;;;-28,70%;443,70%;8,30%;53,50%;-24,10%;-13,90%;19,00%;84,40%;-37,10%;98,90%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;*;*;*;0;0;0;0;*;2.386;1.700;9.245;10.010;15.363;11.665;10.044;5.722;10.649;13.876;18.176;;;;;;;;;;-28,70%;443,70%;8,30%;53,50%;-24,10%;-13,90%;-43,00%;86,10%;30,30%;31,00%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;*;*;*;*;*;0;0;0;0;0;0;0;0;0;6.234;11.401;0;9.427;;;;;;;;;;;;;;;;;82,90%;-100,00%;
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;*;*;0;0;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;0;0;0;0;0;0;0;0;*;0;0;*;0;0;0;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;0;0;0;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
7201;Cauquenes;55.983;65.357;87.204;53.335;55.310;55.537;51.854;50.594;61.291;65.957;213.360;212.860;205.927;262.825;192.805;159.859;291.220;348.220;218.086;;16,70%;33,40%;-38,80%;3,70%;0,40%;-6,60%;-2,40%;21,10%;7,60%;223,50%;-0,20%;-3,30%;27,60%;-26,60%;-17,10%;82,20%;19,60%;-37,40%
;Alojamiento turístico;*;*;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.128;28.581;;;;;;;;;;;;;;;;;;;-1,90%
;Actividades de provisión de alimentos y bebidas;31.831;31.739;38.534;31.869;32.266;33.189;40.821;34.915;42.719;40.805;111.085;64.790;76.304;153.149;90.848;62.811;101.231;106.602;126.656;;-0,30%;21,40%;-17,30%;1,20%;2,90%;23,00%;-14,50%;22,40%;-4,50%;172,20%;-41,70%;17,80%;100,70%;-40,70%;-30,90%;61,20%;5,30%;18,80%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;4.225;2.408;2.046;2.721;3.772;2.785;3.253;3.294;6.991;7.651;16.071;25.382;23.756;34.369;38.063;40.544;37.971;46.408;38.229;;-43,00%;-15,10%;33,00%;38,60%;-26,20%;16,80%;1,20%;112,20%;9,40%;110,00%;57,90%;-6,40%;44,70%;10,80%;6,50%;-6,30%;22,20%;-17,60%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;*;*;*;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;31.868;46.103;47.758;31.982;17.728;19.435;22.705;0;0;;;;;;;;;;;;44,70%;3,60%;-33,00%;-44,60%;9,60%;16,80%;-100,00%;
;Comercio al por menor de bienes característicos del turismo;1.354;1.536;1.427;1.468;1.847;*;1.989;1.943;2.004;1.865;1.810;2.773;2.531;2.264;1.678;3.020;958;643;1.229;;13,50%;-7,10%;2,90%;25,80%;;;-2,30%;3,10%;-6,90%;-2,90%;53,20%;-8,70%;-10,60%;-25,90%;80,00%;-68,30%;-32,90%;91,30%
;Actividades relacionadas con segundos hogares y multipropiedades;18.573;29.674;45.198;17.277;17.426;19.563;5.791;10.442;9.577;15.636;52.527;73.813;55.578;41.061;44.487;34.049;128.356;165.439;23.391;;59,80%;52,30%;-61,80%;0,90%;12,30%;-70,40%;80,30%;-8,30%;63,30%;235,90%;40,50%;-24,70%;-26,10%;8,30%;-23,50%;277,00%;28,90%;-85,90%
7202;Chanco;0;5.663;3.312;2.144;3.354;2.799;4.027;4.206;0;3.911;10.171;11.834;8.203;11.811;25.787;10.519;18.625;11.988;8.195;;;-41,50%;-35,30%;56,40%;-16,60%;43,90%;4,40%;-100,00%;;160,00%;16,40%;-30,70%;44,00%;118,30%;-59,20%;77,10%;-35,60%;-31,60%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;0;5.663;3.312;2.144;3.354;2.799;4.027;4.206;0;3.911;10.171;11.834;8.203;11.811;25.787;8.651;10.623;9.836;8.195;;;-41,50%;-35,30%;56,40%;-16,60%;43,90%;4,40%;-100,00%;;160,00%;16,40%;-30,70%;44,00%;118,30%;-66,50%;22,80%;-7,40%;-16,70%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;*;*;*;*;*;*;*;*;*;*;*;0;0;0;1.868;8.002;2.152;0;;;;;;;;;;;;;;;;;328,40%;-73,10%;-100,00%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;0;0;0;*;0;0;0;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;*;0;0;0;0;0;0;0;0;0;0;*;0;0;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;0;*;0;0;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
7203;Pelluhue;5.600;7.175;8.389;4.659;3.502;4.007;4.526;7.622;10.383;32.339;75.791;76.224;79.150;120.582;132.570;112.892;177.701;177.680;167.529;;28,10%;16,90%;-44,50%;-24,80%;14,40%;12,90%;68,40%;36,20%;211,50%;134,40%;0,60%;3,80%;52,30%;9,90%;-14,80%;57,40%;0,00%;-5,70%
;Alojamiento turístico;0;0;4.640;0;0;0;0;0;0;21.201;34.342;20.195;23.375;37.352;61.514;34.052;66.074;49.272;52.179;;;;-100,00%;;;;;;;62,00%;-41,20%;15,70%;59,80%;64,70%;-44,60%;94,00%;-25,40%;5,90%
;Actividades de provisión de alimentos y bebidas;5.600;7.175;3.749;4.659;3.502;4.007;4.526;7.622;10.383;11.138;32.069;48.823;50.598;72.237;67.466;74.227;102.938;122.259;110.337;;28,10%;-47,80%;24,30%;-24,80%;14,40%;12,90%;68,40%;36,20%;7,30%;187,90%;52,20%;3,60%;42,80%;-6,60%;10,00%;38,70%;18,80%;-9,80%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;*;*;0;0;0;0;0;0;0;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;0;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;0;0;0;*;0;0;0;0;*;*;*;*;0;0;0;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;*;*;*;*;*;400;597;1.037;1.390;2.464;1.647;;;;;;;;;;;;;;;49,20%;73,90%;34,00%;77,20%;-33,20%
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;*;*;*;*;9.380;7.206;5.178;10.593;2.993;3.576;7.299;3.685;3.366;;;;;;;;;;;;-23,20%;-28,10%;104,60%;-71,70%;19,50%;104,10%;-49,50%;-8,70%
7301;Curicó;869.518;982.674;915.396;1.207.034;1.147.786;1.261.292;1.347.217;1.544.358;1.862.277;1.820.828;3.763.973;4.244.087;4.371.477;3.861.381;3.465.234;2.488.342;3.318.558;3.623.541;3.416.857;;13,00%;-6,80%;31,90%;-4,90%;9,90%;6,80%;14,60%;20,60%;-2,20%;106,70%;12,80%;3,00%;-11,70%;-10,30%;-28,20%;33,40%;9,20%;-5,70%
;Alojamiento turístico;72.474;90.976;94.705;108.642;108.169;115.480;111.776;84.791;130.795;91.110;53.285;46.342;76.691;136.834;195.032;131.899;190.765;191.571;177.308;;25,50%;4,10%;14,70%;-0,40%;6,80%;-3,20%;-24,10%;54,30%;-30,30%;-41,50%;-13,00%;65,50%;78,40%;42,50%;-32,40%;44,60%;0,40%;-7,40%
;Actividades de provisión de alimentos y bebidas;215.873;307.013;273.406;283.599;323.713;292.643;365.781;448.011;519.545;507.286;831.723;680.143;801.116;968.599;1.103.364;700.282;1.159.486;1.265.155;1.382.729;;42,20%;-10,90%;3,70%;14,10%;-9,60%;25,00%;22,50%;16,00%;-2,40%;64,00%;-18,20%;17,80%;20,90%;13,90%;-36,50%;65,60%;9,10%;9,30%
;Transporte de pasajeros por ferrocarril;0;0;0;*;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;56.559;48.973;96.646;71.817;70.490;78.409;90.129;142.094;221.510;249.256;358.236;300.826;374.461;376.679;349.291;242.295;311.477;306.951;297.770;;-13,40%;97,30%;-25,70%;-1,80%;11,20%;14,90%;57,70%;55,90%;12,50%;43,70%;-16,00%;24,50%;0,60%;-7,30%;-30,60%;28,60%;-1,50%;-3,00%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;*;*;*;*;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;33.681;69.272;5.735;8.968;10.389;76.660;114.076;131.721;135.310;136.076;328.371;485.491;581.988;120.122;99.815;54.755;117.316;88.451;78.175;;105,70%;-91,70%;56,40%;15,80%;637,90%;48,80%;15,50%;2,70%;0,60%;141,30%;47,80%;19,90%;-79,40%;-16,90%;-45,10%;114,30%;-24,60%;-11,60%
;Actividades de agencias de viajes y de otros servicios de reservas;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;0;0;;;;;;;;;;;;;;;;;;;
;Actividades culturales;*;*;*;*;0;*;*;*;*;*;0;0;19.056;22.804;47.226;0;0;35.088;36.634;;;;;;;;;;;;;;19,70%;107,10%;-100,00%;;;4,40%
;Actividades deportivas y recreativas;1.858;0;0;0;0;0;0;0;0;0;92.398;136.520;131.154;93.136;154.992;75.165;46.106;49.352;34.955;;-100,00%;;;;;;;;;;47,80%;-3,90%;-29,00%;66,40%;-51,50%;-38,70%;7,00%;-29,20%
;Comercio al por menor de bienes característicos del turismo;3.452;5.439;3.440;3.655;3.331;2.528;2.675;2.915;5.719;3.860;6.479;8.221;9.486;5.621;7.179;3.512;6.936;5.597;5.018;;57,60%;-36,80%;6,30%;-8,90%;-24,10%;5,80%;9,00%;96,20%;-32,50%;67,80%;26,90%;15,40%;-40,70%;27,70%;-51,10%;97,50%;-19,30%;-10,30%
;Actividades relacionadas con segundos hogares y multipropiedades;485.622;461.001;441.463;730.353;631.695;695.572;662.780;734.827;849.399;833.240;2.093.480;2.586.544;2.377.526;2.137.585;1.508.335;1.280.435;1.486.472;1.681.376;1.404.269;;-5,10%;-4,20%;65,40%;-13,50%;10,10%;-4,70%;10,90%;15,60%;-1,90%;151,20%;23,60%;-8,10%;-10,10%;-29,40%;-15,10%;16,10%;13,10%;-16,50%
7302;Hualañé;5.657;6.271;4.686;11.673;7.993;5.353;6.455;6.703;9.085;9.282;13.698;26.187;34.178;37.554;38.308;20.435;88.709;56.467;42.390;;10,90%;-25,30%;149,10%;-31,50%;-33,00%;20,60%;3,80%;35,50%;2,20%;47,60%;91,20%;30,50%;9,90%;2,00%;-46,70%;334,10%;-36,30%;-24,90%
;Alojamiento turístico;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
